Description,Quantity,Average_Daily_Sales,Current_Stock,Reorder_Level,Need_Reorder,Recommended_Order
SWEETHEART RECIPE BOOK STAND,1099,2.9463806970509383,106,21.0,False,0.0
SWEETHEART WALL TIDY ,108,0.289544235924933,19,2.0,False,0.0
SWEETHEART WIRE FRUIT BOWL,198,0.5308310991957105,251,4.0,False,0.0
SWEETHEART WIRE MAGAZINE RACK,300,0.8042895442359249,323,6.0,False,0.0
SWEETHEART WIRE WALL TIDY,215,0.5764075067024129,453,4.0,False,0.0
SWEETIES  STICKERS,274,0.7345844504021448,241,5.0,False,0.0
SWIRLY CIRCULAR RUBBERS IN BAG,445,1.193029490616622,286,8.0,False,0.0
SWISS CHALET TREE DECORATION ,1233,3.3056300268096517,293,23.0,False,0.0
SWISS ROLL TOWEL PINK  SPOTS,666,1.7855227882037534,212,12.0,False,0.0
"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",789,2.1152815013404824,256,15.0,False,0.0
"SWISS ROLL TOWEL, PINK  SPOTS",579,1.552278820375335,299,11.0,False,0.0
T-LIGHT GLASS FLUTED ANTIQUE,7336,19.66756032171582,273,138.0,False,0.0
T-LIGHT HOLDER HANGING LACE,765,2.0509383378016084,452,14.0,False,0.0
T-LIGHT HOLDER HANGING LOVE BIRD,539,1.4450402144772119,223,10.0,False,0.0
T-LIGHT HOLDER SILVER HEART HANDLE,192,0.514745308310992,209,4.0,False,0.0
T-LIGHT HOLDER SILVER PETIT FOUR ,183,0.4906166219839142,442,3.0,False,0.0
T-LIGHT HOLDER SILVER SAUCER,41,0.10991957104557641,88,1.0,False,0.0
T-LIGHT HOLDER SWEETHEART HANGING,838,2.246648793565684,410,16.0,False,0.0
T-LIGHT HOLDER WHITE LACE,327,0.8766756032171582,453,6.0,False,0.0
TABLE LAMP WHITE SHADE WOOD BASE,74,0.19839142091152814,352,1.0,False,0.0
TABLECLOTH RED APPLES DESIGN ,291,0.7801608579088471,353,5.0,False,0.0
TALL ROCOCO CANDLE HOLDER,90,0.24128686327077747,182,2.0,False,0.0
TEA BAG PLATE RED RETROSPOT,3863,10.35656836461126,476,72.0,False,0.0
TEA COSY BLUE STRIPE,145,0.38873994638069703,78,3.0,False,0.0
TEA COSY RED  STRIPE,293,0.7855227882037533,425,5.0,False,0.0
TEA FOR ONE POLKADOT,345,0.9249329758713136,437,6.0,False,0.0
TEA PARTY  WRAPPING PAPER ,2250,6.032171581769437,458,42.0,False,0.0
TEA PARTY BIRTHDAY CARD,4165,11.16621983914209,96,78.0,False,0.0
TEA TIME BREAKFAST BASKET,1,0.002680965147453083,110,0.0,False,0.0
TEA TIME DES TEA COSY,330,0.8847184986595175,17,6.0,False,0.0
TEA TIME KITCHEN APRON,592,1.5871313672922251,342,11.0,False,0.0
TEA TIME OVEN GLOVE,2004,5.372654155495979,209,38.0,False,0.0
TEA TIME PARTY BUNTING,2291,6.142091152815014,96,43.0,False,0.0
TEA TIME TABLE CLOTH,180,0.48257372654155495,52,3.0,False,0.0
TEA TIME TEA SET IN GIFT BOX,102,0.2734584450402145,394,2.0,False,0.0
TEA TIME TEA TOWELS ,2600,6.970509383378016,118,49.0,False,0.0
TEA TIME TEAPOT IN GIFT BOX,338,0.9061662198391421,444,6.0,False,0.0
TEAL/FUSCHIA COL BEAD NECKLACE,9,0.024128686327077747,417,0.0,False,0.0
TEATIME FUNKY FLOWER BACKPACK FOR 2,3,0.00804289544235925,492,0.0,False,0.0
TEATIME GEL PENS ASST,504,1.351206434316354,161,9.0,False,0.0
TEATIME PEN CASE & PENS,67,0.17962466487935658,26,1.0,False,0.0
TEATIME PUSH DOWN RUBBER,467,1.2520107238605898,142,9.0,False,0.0
TEATIME ROUND PENCIL SHARPENER ,1437,3.8525469168900806,157,27.0,False,0.0
THE KING GIFT BAG,17,0.045576407506702415,286,0.0,False,0.0
THE KING GIFT BAG 25x24x12cm,26,0.06970509383378017,241,0.0,False,0.0
THREE CANVAS LUGGAGE TAGS,66,0.1769436997319035,323,1.0,False,0.0
THREE MINI HANGING FRAMES,134,0.35924932975871315,424,3.0,False,0.0
TIGRIS EYE CHUNKY CHARM BRACELET,3,0.00804289544235925,375,0.0,False,0.0
TINY CRYSTAL BRACELET GREEN,6,0.0160857908847185,237,0.0,False,0.0
TOADSTOOL BEDSIDE LIGHT ,248,0.6648793565683646,148,5.0,False,0.0
TOADSTOOL MONEY BOX,745,1.997319034852547,445,14.0,False,0.0
TOAST ITS - BEST MUM,753,2.0187667560321714,408,14.0,False,0.0
TOAST ITS - DINOSAUR,19,0.05093833780160858,220,0.0,False,0.0
TOAST ITS - FAIRY FLOWER,304,0.8150134048257373,400,6.0,False,0.0
TOAST ITS - HAPPY BIRTHDAY,328,0.8793565683646113,37,6.0,False,0.0
TOAST ITS - I LOVE YOU ,777,2.0831099195710454,60,15.0,False,0.0
TOILET METAL SIGN,3749,10.05093833780161,451,70.0,False,0.0
TOILET SIGN OCCUPIED OR VACANT,3414,9.152815013404826,270,64.0,False,0.0
TOMATO CHARLIE+LOLA COASTER SET,477,1.2788203753351206,270,9.0,False,0.0
TOOL BOX SOFT TOY ,146,0.3914209115281501,359,3.0,False,0.0
TOOTHPASTE TUBE PEN,971,2.603217158176944,361,18.0,False,0.0
TOP SECRET PEN SET,46,0.12332439678284182,17,1.0,False,0.0
TOTE BAG I LOVE LONDON,1212,3.2493297587131367,329,23.0,False,0.0
TOXIC AREA  DOOR HANGER ,1416,3.7962466487935655,147,27.0,False,0.0
TOY TIDY DOLLY GIRL DESIGN,642,1.7211796246648794,47,12.0,False,0.0
TOY TIDY PINK POLKADOT,3169,8.495978552278821,120,59.0,False,0.0
TOY TIDY SPACEBOY  ,1156,3.099195710455764,489,22.0,False,0.0
TOYBOX  WRAP ,726,1.9463806970509383,377,14.0,False,0.0
TRADITIONAL CHRISTMAS RIBBONS,2907,7.793565683646112,229,55.0,False,0.0
TRADITIONAL KNITTING NANCY,5895,15.804289544235925,346,111.0,False,0.0
TRADITIONAL MODELLING CLAY,8014,21.485254691689008,232,150.0,False,0.0
TRADITIONAL NAUGHTS & CROSSES,2036,5.458445040214477,145,38.0,False,0.0
TRADITIONAL PICK UP STICKS GAME ,1846,4.949061662198392,265,35.0,False,0.0
TRADITIONAL WOODEN CATCH CUP GAME ,2914,7.8123324396782845,369,55.0,False,0.0
TRADITIONAL WOODEN SKIPPING ROPE,7919,21.230563002680967,418,149.0,False,0.0
TRADTIONAL ALPHABET STAMP SET,933,2.5013404825737267,338,18.0,False,0.0
TRANQUILITY MASALA INCENSE,200,0.5361930294906166,459,4.0,False,0.0
TRANSPARENT ACRYLIC TAPE DISPENSER,31,0.08310991957104558,472,1.0,False,0.0
TRAVEL CARD WALLET FLOWER MEADOW,1699,4.554959785522788,443,32.0,False,0.0
TRAVEL CARD WALLET I LOVE LONDON,4396,11.785522788203753,460,82.0,False,0.0
TRAVEL CARD WALLET KEEP CALM,11769,31.552278820375335,58,221.0,True,163.0
TRAVEL CARD WALLET PANTRY,1862,4.991957104557641,301,35.0,False,0.0
TRAVEL CARD WALLET RETRO PETALS,1490,3.994638069705094,391,28.0,False,0.0
TRAVEL CARD WALLET RETROSPOT,2107,5.648793565683646,333,40.0,False,0.0
TRAVEL CARD WALLET SKULLS,2078,5.571045576407506,87,39.0,False,0.0
TRAVEL CARD WALLET SUKI,2236,5.994638069705094,114,42.0,False,0.0
TRAVEL CARD WALLET TRANSPORT,3044,8.160857908847184,178,57.0,False,0.0
TRAVEL CARD WALLET UNION JACK,2527,6.774798927613941,226,47.0,False,0.0
TRAVEL CARD WALLET VINTAGE LEAF,1385,3.71313672922252,387,26.0,False,0.0
TRAVEL CARD WALLET VINTAGE ROSE ,541,1.450402144772118,128,10.0,False,0.0
TRAVEL CARD WALLET VINTAGE TICKET,4552,12.203753351206434,199,85.0,False,0.0
TRAVEL SEWING KIT,4864,13.040214477211796,264,91.0,False,0.0
"TRAY, BREAKFAST IN BED",259,0.6943699731903485,379,5.0,False,0.0
TREASURE AHOY WALL ART,270,0.7238605898123325,275,5.0,False,0.0
TREASURE ISLAND BOOK BOX,2431,6.517426273458445,158,46.0,False,0.0
TREASURE TIN BUFFALO BILL ,1436,3.8498659517426272,173,27.0,False,0.0
TREASURE TIN GYMKHANA DESIGN,2024,5.42627345844504,149,38.0,False,0.0
TREE T-LIGHT HOLDER WILLIE WINKIE,352,0.9436997319034852,356,7.0,False,0.0
TRIANGULAR POUFFE VINTAGE ,44,0.11796246648793565,497,1.0,False,0.0
TRIPLE HOOK ANTIQUE IVORY ROSE,781,2.0938337801608577,267,15.0,False,0.0
TRIPLE PHOTO FRAME CORNICE ,761,2.040214477211796,383,14.0,False,0.0
TRIPLE WIRE HOOK IVORY HEART,160,0.4289544235924933,278,3.0,False,0.0
TRIPLE WIRE HOOK PINK HEART,68,0.18230563002680966,190,1.0,False,0.0
TROPICAL  HONEYCOMB PAPER GARLAND ,1175,3.1501340482573728,169,22.0,False,0.0
TROPICAL HOLIDAY PURSE ,6,0.0160857908847185,360,0.0,False,0.0
TROPICAL LUGGAGE TAG,61,0.16353887399463807,409,1.0,False,0.0
TROPICAL PASSPORT COVER ,142,0.3806970509383378,297,3.0,False,0.0
TUB 24 PINK FLOWER PEGS,103,0.2761394101876676,297,2.0,False,0.0
TUMBLER BAROQUE,408,1.093833780160858,389,8.0,False,0.0
TUMBLER NEW ENGLAND,1226,3.28686327077748,235,23.0,False,0.0
"TUMBLER, BAROQUE",54,0.1447721179624665,20,1.0,False,0.0
"TUMBLER, NEW ENGLAND",138,0.3699731903485255,19,3.0,False,0.0
TURQ ICE CREAM BUM BAG ,13,0.03485254691689008,280,0.0,False,0.0
TURQ PENDANT TRIPLE SHELL NECKLACE,4,0.010723860589812333,282,0.0,False,0.0
TURQ STONE/CRYSTAL EARRINGS,9,0.024128686327077747,433,0.0,False,0.0
TURQ+RED BOUDICCA LARGE BRACELET,41,0.10991957104557641,411,1.0,False,0.0
TURQUOISE BERTIE GLASS BEAD CHARM,73,0.19571045576407506,192,1.0,False,0.0
TURQUOISE CHRISTMAS TREE ,5,0.013404825737265416,466,0.0,False,0.0
TURQUOISE CRYSTAL+GLASS BRACELET,17,0.045576407506702415,162,0.0,False,0.0
TURQUOISE GLASS TASSLE BAG CHARM ,21,0.05630026809651475,497,0.0,False,0.0
TURQUOISE HEART OF GLASS BRACELET,8,0.021447721179624665,324,0.0,False,0.0
TUSCAN VILLA BIRD FEEDER,16,0.04289544235924933,343,0.0,False,0.0
TUSCAN VILLA BIRD TABLE ,19,0.05093833780160858,133,0.0,False,0.0
TUSCAN VILLA DOVECOTE,12,0.032171581769437,482,0.0,False,0.0
TUSCAN VILLA DOVECOTE BIRD FEEDER,37,0.09919571045576407,123,1.0,False,0.0
TUSCAN VILLA FEEDING STATION,12,0.032171581769437,287,0.0,False,0.0
TV DINNER TRAY AIR HOSTESS ,360,0.9651474530831099,423,7.0,False,0.0
TV DINNER TRAY DOLLY GIRL,293,0.7855227882037533,477,5.0,False,0.0
TV DINNER TRAY VINTAGE PAISLEY,437,1.1715817694369972,222,8.0,False,0.0
TWO DOOR CURIO CABINET,210,0.5630026809651475,181,4.0,False,0.0
UBO-LIGHT TRIOBASE BLUE,4,0.010723860589812333,297,0.0,False,0.0
UBO-LIGHT TRIOBASE PURPLE,5,0.013404825737265416,444,0.0,False,0.0
UNION FLAG WINDSOCK,386,1.03485254691689,183,7.0,False,0.0
UNION JACK FLAG LUGGAGE TAG,537,1.4396782841823057,122,10.0,False,0.0
UNION JACK FLAG PASSPORT COVER ,610,1.6353887399463807,385,11.0,False,0.0
UNION JACK HOT WATER BOTTLE ,4,0.010723860589812333,414,0.0,False,0.0
UNION STRIPE CUSHION COVER ,403,1.0804289544235925,492,8.0,False,0.0
UNION STRIPE WITH FRINGE  HAMMOCK,759,2.03485254691689,131,14.0,False,0.0
URBAN BLACK RIBBONS ,448,1.2010723860589811,41,8.0,False,0.0
UTILTY CABINET WITH HOOKS,131,0.3512064343163539,231,2.0,False,0.0
VANILLA INCENSE 40 CONES IN TIN,29,0.0777479892761394,128,1.0,False,0.0
VANILLA INCENSE IN TIN,2066,5.538873994638069,48,39.0,False,0.0
VANILLA SCENT CANDLE JEWELLED BOX,1375,3.6863270777479893,277,26.0,False,0.0
VEGETABLE GARDEN CHOPPING BOARD,72,0.19302949061662197,242,1.0,False,0.0
VEGETABLE MAGNETIC  SHOPPING LIST,36,0.09651474530831099,440,1.0,False,0.0
VICTORIAN  METAL POSTCARD SPRING,2708,7.2600536193029495,27,51.0,True,24.0
VICTORIAN GLASS HANGING T-LIGHT,22433,60.14209115281501,158,421.0,True,263.0
VICTORIAN SEWING BOX LARGE,425,1.1394101876675604,406,8.0,False,0.0
VICTORIAN SEWING BOX MEDIUM,489,1.3109919571045576,158,9.0,False,0.0
VICTORIAN SEWING BOX SMALL ,1128,3.0241286863270775,135,21.0,False,0.0
VICTORIAN SEWING KIT,2371,6.35656836461126,401,44.0,False,0.0
VILLAGE SHOW WALL ART,386,1.03485254691689,311,7.0,False,0.0
VINTAGE  2 METER FOLDING RULER,1776,4.761394101876675,369,33.0,False,0.0
VINTAGE  2 METRE FOLDING RULER,1322,3.544235924932976,247,25.0,False,0.0
VINTAGE BEAD COSMETIC BAG ,16,0.04289544235924933,144,0.0,False,0.0
VINTAGE BEAD NOTEBOOK,47,0.1260053619302949,160,1.0,False,0.0
VINTAGE BEAD PINK EVENING BAG,513,1.3753351206434317,245,10.0,False,0.0
VINTAGE BEAD PINK JEWEL BOX,4,0.010723860589812333,233,0.0,False,0.0
VINTAGE BEAD PINK JEWEL STAND,1,0.002680965147453083,212,0.0,False,0.0
VINTAGE BEAD PINK PURSE ,814,2.1823056300268098,265,15.0,False,0.0
VINTAGE BEAD PINK SCARF ,330,0.8847184986595175,95,6.0,False,0.0
VINTAGE BEAD PINK SHADE ,13,0.03485254691689008,159,0.0,False,0.0
VINTAGE BELLS GARLAND,784,2.1018766756032172,244,15.0,False,0.0
VINTAGE BILLBOARD DRINK ME MUG,849,2.2761394101876675,354,16.0,False,0.0
VINTAGE BILLBOARD LOVE/HATE MUG,1535,4.115281501340482,31,29.0,False,0.0
VINTAGE BILLBOARD MUG ,1033,2.7694369973190347,357,19.0,False,0.0
VINTAGE BILLBOARD TEA MUG,1868,5.008042895442359,294,35.0,False,0.0
VINTAGE BLUE KITCHEN CABINET,26,0.06970509383378017,278,0.0,False,0.0
VINTAGE BLUE TINSEL REEL,2,0.005361930294906166,475,0.0,False,0.0
VINTAGE CARAVAN GIFT WRAP,571,1.5308310991957104,267,11.0,False,0.0
VINTAGE CARAVAN GREETING CARD ,1406,3.7694369973190347,38,26.0,False,0.0
VINTAGE CHRISTMAS BUNTING,2755,7.386058981233244,222,52.0,False,0.0
VINTAGE CHRISTMAS CAKE FRILL,2465,6.60857908847185,472,46.0,False,0.0
VINTAGE CHRISTMAS GIFT BAG LARGE ,1781,4.774798927613941,445,33.0,False,0.0
VINTAGE CHRISTMAS GIFT SACK,1365,3.6595174262734584,292,26.0,False,0.0
VINTAGE CHRISTMAS PAPER GIFT BAG,1563,4.190348525469169,59,29.0,False,0.0
VINTAGE CHRISTMAS STOCKING ,2199,5.89544235924933,104,41.0,False,0.0
VINTAGE CHRISTMAS TABLECLOTH,393,1.0536193029490617,472,7.0,False,0.0
VINTAGE COFFEE GRINDER BOX,103,0.2761394101876676,416,2.0,False,0.0
VINTAGE CREAM 3 BASKET CAKE STAND,386,1.03485254691689,97,7.0,False,0.0
VINTAGE CREAM CAT FOOD CONTAINER,704,1.8873994638069704,53,13.0,False,0.0
VINTAGE CREAM DOG FOOD CONTAINER,826,2.214477211796247,470,16.0,False,0.0
VINTAGE DOILY DELUXE SEWING KIT ,726,1.9463806970509383,287,14.0,False,0.0
VINTAGE DOILY JUMBO BAG RED ,4447,11.922252010723861,180,83.0,False,0.0
VINTAGE DOILY TRAVEL SEWING KIT,3522,9.442359249329758,430,66.0,False,0.0
VINTAGE DONKEY TAIL GAME ,1750,4.6916890080428955,198,33.0,False,0.0
VINTAGE EMBOSSED HEART,904,2.423592493297587,362,17.0,False,0.0
VINTAGE ENAMEL & CRYSTAL EARRINGS,13,0.03485254691689008,193,0.0,False,0.0
VINTAGE ENAMEL & CRYSTAL NECKLACE,5,0.013404825737265416,12,0.0,False,0.0
VINTAGE ENGRAVED HEART,60,0.16085790884718498,200,1.0,False,0.0
VINTAGE GLASS COFFEE CADDY,74,0.19839142091152814,127,1.0,False,0.0
VINTAGE GLASS T-LIGHT HOLDER,2130,5.710455764075067,28,40.0,True,12.0
VINTAGE GLASS TEA CADDY,3,0.00804289544235925,32,0.0,False,0.0
VINTAGE HEADS AND TAILS CARD GAME ,7143,19.15013404825737,422,134.0,False,0.0
VINTAGE JINGLE BELLS HEART,226,0.6058981233243967,39,4.0,False,0.0
VINTAGE JINGLE BELLS WREATH,74,0.19839142091152814,304,1.0,False,0.0
VINTAGE KEEPSAKE BOX PARIS DAYS,33,0.08847184986595175,117,1.0,False,0.0
VINTAGE KEEPSAKE BOX PINK FLOWER,4,0.010723860589812333,376,0.0,False,0.0
VINTAGE KEEPSAKE BOX TRAVELOGUE,20,0.05361930294906166,290,0.0,False,0.0
VINTAGE KID DOLLY CARD ,2393,6.415549597855228,137,45.0,False,0.0
VINTAGE KITCHEN PRINT FRUITS,65,0.1742627345844504,238,1.0,False,0.0
VINTAGE KITCHEN PRINT PUDDINGS,43,0.11528150134048257,120,1.0,False,0.0
VINTAGE KITCHEN PRINT SEAFOOD,35,0.0938337801608579,145,1.0,False,0.0
VINTAGE KITCHEN PRINT VEGETABLES,65,0.1742627345844504,371,1.0,False,0.0
VINTAGE LEAF CHOPPING BOARD  ,144,0.38605898123324395,195,3.0,False,0.0
VINTAGE LEAF MAGNETIC NOTEPAD,1596,4.278820375335121,153,30.0,False,0.0
VINTAGE NOTEBOOK BEAUTY GIRL,3,0.00804289544235925,81,0.0,False,0.0
VINTAGE NOTEBOOK PARIS DAYS,85,0.22788203753351208,138,2.0,False,0.0
VINTAGE NOTEBOOK TRAVELOGUE,25,0.06702412868632708,373,0.0,False,0.0
VINTAGE PAISLEY STATIONERY SET,1163,3.1179624664879357,270,22.0,False,0.0
VINTAGE PHOTO ALBUM PARIS DAYS,8,0.021447721179624665,12,0.0,False,0.0
VINTAGE PINK DECORATIVE PARASOL,60,0.16085790884718498,458,1.0,False,0.0
VINTAGE POST OFFICE CABINET,11,0.029490616621983913,397,0.0,False,0.0
VINTAGE RED ENAMEL TRIM JUG ,582,1.5603217158176943,113,11.0,False,0.0
VINTAGE RED ENAMEL TRIM MUG ,1634,4.380697050938338,492,31.0,False,0.0
VINTAGE RED ENAMEL TRIM PLATE,790,2.1179624664879357,233,15.0,False,0.0
VINTAGE RED KITCHEN CABINET,60,0.16085790884718498,329,1.0,False,0.0
VINTAGE RED MUG,688,1.844504021447721,371,13.0,False,0.0
VINTAGE RED TEATIME MUG,203,0.5442359249329759,363,4.0,False,0.0
VINTAGE RED TRIM ENAMEL BOWL ,1079,2.8927613941018766,482,20.0,False,0.0
VINTAGE ROSE BEAD BRACELET BLACK,30,0.08042895442359249,19,1.0,False,0.0
VINTAGE ROSE BEAD BRACELET RASPBERR,34,0.09115281501340483,414,1.0,False,0.0
VINTAGE SEASIDE JIGSAW PUZZLES,305,0.8176943699731903,393,6.0,False,0.0
VINTAGE SHELLS PRINT,32,0.08579088471849866,311,1.0,False,0.0
VINTAGE SNAKES & LADDERS,1575,4.222520107238606,240,30.0,False,0.0
VINTAGE SNAP CARDS,13336,35.75335120643432,228,250.0,True,22.0
VINTAGE UNION JACK APRON,307,0.8230563002680965,420,6.0,False,0.0
VINTAGE UNION JACK BUNTING,2540,6.809651474530831,75,48.0,False,0.0
VINTAGE UNION JACK CUSHION COVER,364,0.9758713136729222,434,7.0,False,0.0
VINTAGE UNION JACK DOORSTOP,204,0.546916890080429,121,4.0,False,0.0
VINTAGE UNION JACK MEMOBOARD,3255,8.726541554959786,22,61.0,True,39.0
VINTAGE UNION JACK PENNANT,742,1.9892761394101877,402,14.0,False,0.0
VINTAGE UNION JACK SHOPPING BAG,219,0.5871313672922251,429,4.0,False,0.0
VINTAGE WOODEN BAR STOOL,6,0.0160857908847185,95,0.0,False,0.0
VINTAGE ZINC PLANTER  ,23,0.06166219839142091,243,0.0,False,0.0
VINTAGE ZINC WATERING CAN,12,0.032171581769437,99,0.0,False,0.0
VINTAGE ZINC WATERING CAN SMALL,16,0.04289544235924933,323,0.0,False,0.0
VINYL RECORD FRAME SILVER,1236,3.3136729222520107,63,23.0,False,0.0
VIP HOLIDAY PURSE,8,0.021447721179624665,21,0.0,False,0.0
VIP PASSPORT COVER ,35,0.0938337801608579,218,1.0,False,0.0
VIPPASSPORT COVER ,128,0.34316353887399464,471,2.0,False,0.0
WAKE UP COCKEREL CALENDAR SIGN ,72,0.19302949061662197,23,1.0,False,0.0
WAKE UP COCKEREL TILE COASTER,597,1.6005361930294906,130,11.0,False,0.0
WAKE UP COCKEREL TILE HOOK,46,0.12332439678284182,427,1.0,False,0.0
"WALL ART , LOVES' SECRET ",8,0.021447721179624665,446,0.0,False,0.0
"WALL ART , THE MAGIC FOREST ",2,0.005361930294906166,386,0.0,False,0.0
"WALL ART ,PUDDINGS ",8,0.021447721179624665,29,0.0,False,0.0
WALL ART 70'S ALPHABET ,334,0.8954423592493298,84,6.0,False,0.0
WALL ART ANIMALS AND NATURE ,149,0.39946380697050937,409,3.0,False,0.0
WALL ART BICYCLE SAFETY,649,1.739946380697051,252,12.0,False,0.0
WALL ART BICYCLE SAFTEY ,21,0.05630026809651475,232,0.0,False,0.0
WALL ART BIG LOVE ,963,2.581769436997319,79,18.0,False,0.0
WALL ART BUFFALO BILL ,322,0.8632707774798928,321,6.0,False,0.0
WALL ART CAT AND BIRD ,118,0.3163538873994638,220,2.0,False,0.0
WALL ART CLASSIC PUDDINGS ,821,2.201072386058981,110,15.0,False,0.0
WALL ART DOG AND BALL ,89,0.2386058981233244,195,2.0,False,0.0
WALL ART DOG LICENCE ,474,1.2707774798927614,141,9.0,False,0.0
WALL ART DOLLY GIRL ,311,0.8337801608579088,120,6.0,False,0.0
WALL ART GARDEN HAVEN ,210,0.5630026809651475,390,4.0,False,0.0
WALL ART HORSE & PONY ,209,0.5603217158176944,141,4.0,False,0.0
WALL ART I LOVE LONDON ,86,0.23056300268096513,29,2.0,False,0.0
WALL ART KEEP CALM ,959,2.571045576407507,403,18.0,False,0.0
WALL ART LOVES' SECRET ,229,0.613941018766756,33,4.0,False,0.0
WALL ART MID CENTURY MODERN ,164,0.43967828418230565,236,3.0,False,0.0
WALL ART ONLY ONE PERSON ,1037,2.780160857908847,163,19.0,False,0.0
WALL ART SPACEBOY,156,0.41823056300268097,302,3.0,False,0.0
WALL ART STOP FOR TEA ,689,1.8471849865951742,239,13.0,False,0.0
WALL ART THE MAGIC FOREST ,144,0.38605898123324395,478,3.0,False,0.0
WALL ART TREASURE AHOY ,87,0.23324396782841822,319,2.0,False,0.0
WALL ART VILLAGE SHOW ,227,0.6085790884718498,497,4.0,False,0.0
WALL ART VINTAGE HEART,327,0.8766756032171582,368,6.0,False,0.0
WALL ART WORK REST AND PLAY  ,205,0.5495978552278821,414,4.0,False,0.0
"WALL ART,ONLY ONE PERSON ",6,0.0160857908847185,211,0.0,False,0.0
WALL MIRROR RECTANGLE DIAMANTE PINK,122,0.32707774798927614,47,2.0,False,0.0
WALL TIDY RETROSPOT ,1685,4.517426273458445,439,32.0,False,0.0
WASH BAG VINTAGE ROSE PAISLEY,253,0.67828418230563,269,5.0,False,0.0
WASHROOM METAL SIGN,2922,7.833780160857909,197,55.0,False,0.0
WATERING CAN BLUE ELEPHANT,1981,5.310991957104558,66,37.0,False,0.0
WATERING CAN GARDEN MARKER,1290,3.4584450402144773,438,24.0,False,0.0
WATERING CAN GREEN DINOSAUR,1341,3.5951742627345844,29,25.0,False,0.0
WATERING CAN PINK BUNNY,1648,4.418230563002681,282,31.0,False,0.0
WAY OUT METAL SIGN ,36,0.09651474530831099,128,1.0,False,0.0
WEEKEND BAG VINTAGE ROSE PAISLEY,69,0.18498659517426275,80,1.0,False,0.0
WELCOME  WOODEN BLOCK LETTERS,505,1.353887399463807,13,9.0,False,0.0
WHEELBARROW FOR CHILDREN ,112,0.3002680965147453,230,2.0,False,0.0
WHITE  ROSEBUD PEARL BRACELET,28,0.07506702412868632,23,1.0,False,0.0
WHITE 3 FRAME BIRDS AND TREE ,20,0.05361930294906166,12,0.0,False,0.0
WHITE ALLIUM  ARTIFICIAL FLOWER,15,0.040214477211796246,225,0.0,False,0.0
WHITE AND BLUE CERAMIC OIL BURNER,134,0.35924932975871315,238,3.0,False,0.0
WHITE ANEMONE ARTIFICIAL FLOWER,2,0.005361930294906166,345,0.0,False,0.0
WHITE BAMBOO RIBS LAMPSHADE,902,2.418230563002681,195,17.0,False,0.0
WHITE BAROQUE WALL CLOCK ,45,0.12064343163538874,64,1.0,False,0.0
WHITE BEADED GARLAND STRING 20LIGHT,3,0.00804289544235925,397,0.0,False,0.0
WHITE BELL HONEYCOMB PAPER ,925,2.479892761394102,385,17.0,False,0.0
WHITE BELL HONEYCOMB PAPER GARLAND ,330,0.8847184986595175,263,6.0,False,0.0
WHITE BROCANTE SOAP DISH,684,1.8337801608579087,33,13.0,False,0.0
WHITE CANDYSTUFT ARTIFICIAL FLOWER,296,0.7935656836461126,171,6.0,False,0.0
WHITE CHRISTMAS FLOCK DROPLET ,24,0.064343163538874,167,0.0,False,0.0
WHITE CHRISTMAS GARLAND STARS TREES,178,0.4772117962466488,91,3.0,False,0.0
WHITE CHRISTMAS STAR DECORATION,415,1.1126005361930296,412,8.0,False,0.0
WHITE CHRISTMAS TREE 60CM,2,0.005361930294906166,168,0.0,False,0.0
WHITE CHRYSANTHEMUMS ART FLOWER,38,0.10187667560321716,197,1.0,False,0.0
WHITE ENAMEL FLOWER HAIR TIE,7,0.01876675603217158,69,0.0,False,0.0
WHITE FRANGIPANI HAIR CLIP,10,0.02680965147453083,412,0.0,False,0.0
WHITE FRANGIPANI NECKLACE,15,0.040214477211796246,314,0.0,False,0.0
WHITE GLASS CHUNKY CHARM BRACELET,9,0.024128686327077747,328,0.0,False,0.0
WHITE GOOSE FEATHER CHRISTMAS TREE ,268,0.7184986595174263,375,5.0,False,0.0
WHITE GOOSE FEATHER TREE 60CM ,256,0.6863270777479893,220,5.0,False,0.0
WHITE HAND TOWEL WITH BUTTERFLY,170,0.45576407506702415,415,3.0,False,0.0
WHITE HANGING BEADS CANDLE HOLDER,239,0.6407506702412868,161,4.0,False,0.0
WHITE HANGING HEART T-LIGHT HOLDER,36725,98.45844504021447,118,689.0,True,571.0
WHITE HEART CONFETTI IN TUBE,964,2.584450402144772,85,18.0,False,0.0
WHITE HEART OF GLASS BRACELET,3,0.00804289544235925,39,0.0,False,0.0
WHITE HEARTS WIRE PLANT POT HOLDER,324,0.868632707774799,323,6.0,False,0.0
WHITE HONEYCOMB PAPER GARLAND ,165,0.44235924932975873,495,3.0,False,0.0
WHITE HYDRANGEA ART FLOWER,22,0.058981233243967826,126,0.0,False,0.0
WHITE JEWELLED HEART DECORATION,1986,5.3243967828418235,424,37.0,False,0.0
WHITE LOVEBIRD LANTERN,688,1.844504021447721,365,13.0,False,0.0
WHITE METAL LANTERN,1591,4.265415549597855,201,30.0,False,0.0
WHITE MOROCCAN METAL LANTERN,48,0.128686327077748,28,1.0,False,0.0
WHITE MURANO TWIST BRACELET,2,0.005361930294906166,441,0.0,False,0.0
WHITE ROCKING HORSE HAND PAINTED,2803,7.514745308310992,182,53.0,False,0.0
